movie_name,release_date
燕尾蝶：數位經典版,2021/07/14
是誰得手林布蘭？,2021/06/18
魔境夢遊,2021/06/18
薄荷糖,2021/05/14
女畫家與偷畫賊,2021/05/14
相信黎明的到來,2021/05/14
LIP×LIP 享受這世界的方法,2021/05/14
外遇遊戲,2021/05/14
綠色牢籠,2021/05/14
轉彎之後......,2021/05/14
催魂頻率,2021/05/12
死亡漩渦：奪魂鋸新遊戲,2021/05/12
靈語,2021/05/12
癡情馬殺雞,2021/05/12
如果雨之後,2021/05/07
媽哩媽哩烘,2021/05/07
惡水真相,2021/05/07
鬼護士,2021/05/07
永遠的我們,2021/05/07
操控,2021/05/07
死亡連鎖,2021/05/07
布吉闖籃關,2021/05/07
人生檔案求刪除,2021/05/07
阿依達的救援行動,2021/05/07
巴黎應召日記,2021/05/07
梵谷到我家,2021/05/07
天外者,2021/05/07
劇場版 妄想學生會2,2021/05/07
她的名字,2021/05/07
只有蕓知道,2021/05/07
那些要我死的人,2021/05/06
環保少女：格蕾塔,2021/04/30
大獵逃,2021/04/30
非法母親,2021/04/30
迴憶,2021/04/29
農場我的家,2021/04/29
真・三國無雙,2021/04/29
玩命鈔劫,2021/04/29
魔戒首部曲：魔戒現身,2021/04/29
魔戒二部曲：雙城奇謀,2021/04/29
魔戒三部曲：王者再臨,2021/04/29
一級任務,2021/04/29
勇抱大地,2021/04/29
販膚走卒,2021/04/29
劇場版情色小說家~Playback~,2021/04/29
秘密X戰士 幻影甜心 劇場版 大家一起來看電影喔,2021/04/29
透視畫男孩，全景畫女孩,2021/04/29
救愛之歌,2021/04/29
我的袋鼠室友,2021/04/23
不日成婚,2021/04/23
夢想之地,2021/04/23
靈異詭店,2021/04/23
猶大與黑色彌賽亞,2021/04/23
搖滾農莊錄音趣,2021/04/23
窒愛診療室,2021/04/23
逆轉棋蹟,2021/04/23
電影版 嬌妻出沒注意,2021/04/23
真．鮫島事件,2021/04/23
偶像情人夢,2021/04/23
藥命交錯,2021/04/21
惡夜殺神,2021/04/21
父親,2021/04/16
佳麗村三姊妹,2021/04/16
暖心龍蝦湯,2021/04/16
名偵探柯南 緋色的彈丸,2021/04/16
劇場版 假面騎士ZERO-ONE REAL×TIME+劇場短篇 假面騎士聖刃 不死鳥的劍士與破滅之書,2021/04/16
樹海村,2021/04/16
跟著奈良美智去旅行 經典重映,2021/04/16
純情學生俏家教,2021/04/16
聽見歌 再唱,2021/04/16
永生戰,2021/04/12
動物哇哈哈-鱷魚先生的煩惱/小島進行曲/咩咩雲朵綿羊雨/哈布洛先生/小小人大世界: 大頭照/浪人劍客的傳說/累得像狗一樣/完美的客人/女孩一點靈/翔去打獵/動物哇哈哈-牛姊姊的衣裳/《下課時間》：滑桿的最高處,2021/04/10
一場大火之後,2021/04/09
郵差,2021/04/09
鐵幕行動,2021/04/09
友你真好,2021/04/09
私刑救援,2021/04/09
殺戮輪迴,2021/04/09
淚水成鹽,2021/04/09
戀愛腦內諮商室,2021/04/09
朋友的媽媽是美嬌妻,2021/04/09
多肉女子生存之道,2021/04/09
逐夢練習曲,2021/04/08
真人快打,2021/04/08
衝鋒戰士 劇場版：恐龍世代,2021/04/01
盡孝的滋味,2021/04/01
愛在地平線,2021/04/01
南巫,2021/04/01
BTS崛起傳奇,2021/04/01
無名弒,2021/04/01
誰殺了大個子,2021/04/01
神鬼網戰,2021/04/01
警慌失措,2021/04/01
綑著你，困著我 經典數位修復,2021/04/01
愛慾情狂 經典數位修復,2021/04/01
煙囪小鎮的普佩(日語版),2021/04/01
青春電幻物語：數位修復版,2021/04/01
最後的愛人,2021/04/01
當男人戀愛時,2021/04/01
男人與他的海,2021/04/01
妓生回憶錄,2021/03/26
我的親親小妹,2021/03/26
夜遊實驚秀,2021/03/26
盜夢偵探,2021/03/26
巴黎星空下,2021/03/26
顫抖的慾望 經典數位修復,2021/03/26
窗邊上的玫瑰 經典數位修復,2021/03/26
波斯語課,2021/03/26
令人討厭的松子的一生,2021/03/26
哥吉拉大戰金剛,2021/03/24
孩子別哭,2021/03/19
父愁者聯盟,2021/03/19
西西里恐怖故事,2021/03/19
游牧人生,2021/03/19
老娘演很大,2021/03/19
愛情瞎攪禍,2021/03/19
聲魔入侵,2021/03/19
兩人之間,2021/03/19
前田建設奇幻營業部,2021/03/19
鳴鳥不飛：Don’t stay gold,2021/03/19
太陽不會動,2021/03/19
小說之神,2021/03/19
農情蜜意,2021/03/19
愛.殺,2021/03/19
削瘦的靈魂,2021/03/19
動保蝙蝠俠,2021/03/19
今天決定我愛你,2021/03/12
波麗萊多里鬼屋,2021/03/12
金窩駭浪,2021/03/12
花漾女子,2021/03/12
終極異噬界,2021/03/12
魔坑,2021/03/12
幸福剛剛好,2021/03/12
我愛你，你愛她，她愛他,2021/03/12
倒數第N次分手,2021/03/12
間諜之妻,2021/03/12
慾望果實,2021/03/12
揭大歡喜,2021/03/12
尼泊爾布思議,2021/03/12
噪反,2021/03/05
尋龍使者：拉雅 (英文版),2021/03/05
鬼故事收藏館,2021/03/05
弒樂園,2021/03/05
女性日常,2021/03/05
女也,2021/03/05
淺田家！,2021/03/05
Fate/Grand Order-神聖圓桌領域卡美洛-Wandering; Agateram,2021/03/05
撲殺援交妹,2021/03/05
醉好的時光,2021/03/05
東經北緯,2021/03/05
聽見臺灣,2021/03/05
穿越時空遇見妳,2021/02/26
100%小狼人,2021/02/26
竊聽風暴,2021/02/26
詐欺女王,2021/02/26
末日終結戰,2021/02/26
我的母親 經典數位修復,2021/02/26
名偵探柯南：緋色的不在場證明,2021/02/26
銀魂 THE FINAL,2021/02/26
夏目友人帳 特別上映版:喚石與可疑訪客,2021/02/26
晨曦將至,2021/02/26
澪之料理帖,2021/02/26
歡樂時光（上）,2021/02/26
歡樂時光（下）,2021/02/26
Fancy  以情慾與詩為名,2021/02/26
複身犯,2021/02/26
伏魔殿,2021/02/26
刺殺小說家,2021/02/26
墮落天使  4K數位修復版,2021/02/19
迴路追殺令,2021/02/19
結婚計念日,2021/02/19
牛宰褲,2021/02/19
皇家賓館,2021/02/19
小小的戀愛情事,2021/02/19
洞兩洞六,2021/02/19
鬼鄰居,2021/02/10
男兒王,2021/02/10
鬼影,2021/02/10
偷天行動,2021/02/10
湯姆貓與傑利鼠,2021/02/10
溫蒂,2021/02/10
銀龍出任務,2021/02/10
STAND BY ME 哆啦A夢2(日語版),2021/02/10
我沒有談的那場戀愛,2021/02/10
跟你老婆去旅行,2021/02/10
金不厭詐,2021/02/10
《群山之島與不去會死的他們》第一集：帶我回奇萊？帶我回奇萊!,2021/02/06
愛不可失,2021/02/05
諾亞方舟大冒險(英文版),2021/02/05
我啊，走自己的路,2021/02/05
嗜血慾女,2021/02/05
角頭－浪流連,2021/02/05
天空鯊：納粹終極武器,2021/02/03
T-34：玩命坦克,2021/02/03
月亮的聲音,2021/02/01
大鼻子情聖（英國國家劇院現場）,2021/02/01
生活的甜蜜,2021/01/31
鬼迷茱麗葉,2021/01/30
小牛,2021/01/30
騙騙愛上你,2021/01/29
養鬼人,2021/01/29
幽靈戰場,2021/01/29
海豚總動員,2021/01/29
魔鬼誘惑,2021/01/29
無邪,2021/01/29
龍貓,2021/01/29
燕,2021/01/29
契約情人,2021/01/29
馬里蓋拉：革命先鋒,2021/01/29
緝魂,2021/01/29
ME,2021/01/29
細物警探,2021/01/28
午夜密令,2021/01/27
愛慾每一天,2021/01/22
通靈駕訓班,2021/01/22
丹寧風雲錄,2021/01/22
她們玩到掛,2021/01/22
想見你的愛,2021/01/22
劇場版 超人力霸王大河－新世代終結黑暗,2021/01/22
愛的亡靈,2021/01/22
我的虎斑貓爸爸,2021/01/22
哭悲,2021/01/22
捍衛救援,2021/01/20
喬瑟與虎與魚群動畫版,2021/01/20
約定的夢幻島,2021/01/20
《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021/01/19
議事錄（英國國家劇院現場）,2021/01/16
叱咤風雲,2021/01/16
偷畫男孩,2021/01/15
靈冤而厲,2021/01/15
最美麗的歲月,2021/01/15
好好拍電影,2021/01/15
李希特舒眠曲,2021/01/15
倫敦生活（英國國家劇院現場）,2021/01/15
戰馬（英國國家劇院現場）,2021/01/15
法蘭克,2021/01/15
馬德里金庫盜數90分鐘,2021/01/15
異種獵殺,2021/01/15
末路狂奔,2021/01/15
冰血驚魂,2021/01/15
蠢蛋告別式,2021/01/15
凶宅怪談,2021/01/15
死亡醫生的遺產-BLACK FILE-,2021/01/15
一步一步的愛,2021/01/15
哲人王：李登輝對話篇,2021/01/15
妻子的祕蜜,2021/01/15
我在時間盡頭等你,2021/01/15
牡丹還魂—白先勇與崑曲復興,2021/01/13
媽呀！我餓了,2021/01/08
破處那件小事,2021/01/08
謎宮,2021/01/08
舊愛靈靈妻,2021/01/08
末世戰疫：鳴鳥檔案,2021/01/08
妄想代理人：後篇,2021/01/08
聖誕殺戮日,2021/01/08
少女墮落日記,2021/01/08
迷失安狄,2021/01/08
少年阿堯,2021/01/08
水漾的女人,2020/12/31
拆彈專家2,2020/12/31
致命天際線,2020/12/31
空中謎航,2020/12/31
妄想代理人：前篇,2020/12/31
午夜天鵝,2020/12/31
惡靈春夢,2020/12/31
廢青四重奏,2020/12/31
杏林醫院,2020/12/31
靈魂急轉彎 (英文版),2020/12/25
坑爹大作戰,2020/12/24
來者弒客,2020/12/24
愛是您·愛是我,2020/12/24
生為女人,2020/12/24
真愛鄰距離,2020/12/24
一家之煮,2020/12/24
瑰麗卡萊爾：浮華紐約,2020/12/24
魔睡,2020/12/24
腿,2020/12/24
說唱藝人：希望之聲,2020/12/18
鬼巢,2020/12/18
禍然率71,2020/12/18
班尼的錄影帶,2020/12/18
第七大陸,2020/12/18
總是有個人在愛你,2020/12/18
三輪車伕,2020/12/18
高校棋蹟,2020/12/18
戀愛進行弒,2020/12/18
上帝難為,2020/12/18
日月無光,2020/12/18
逃離夢幻小鎮,2020/12/18
85年的夏天,2020/12/18
卡薩諾瓦的情人,2020/12/18
純真誘惑,2020/12/18
媽的毀滅吧,2020/12/18
順其自然的日子,2020/12/18
手塚治虫迷幻少女,2020/12/18
東尼瀧谷,2020/12/18
哥吉拉,2020/12/18
中國鳥人,2020/12/18
春情蕩漾,2020/12/18
神力女超人1984,2020/12/17
俘虜,2020/12/15
喬瑟與老虎、魚,2020/12/11
行動代號：熱狗,2020/12/11
人性爆走課,2020/12/11
逃獄兄弟,2020/12/11
求婚好意外,2020/12/11
聖羅蘭：時尚影子的人生,2020/12/11
怵目驚魂28天,2020/12/11
新解釋．三國志,2020/12/11
信用詐欺師JP:公主篇,2020/12/11
監幽,2020/12/11
再見街貓BOB,2020/12/10
瑜珈怨,2020/12/04
再次相遇的日子,2020/12/04
情攝大師,2020/12/04
食人少年幫,2020/12/04
熱血合唱團,2020/12/04
魔物獵人,2020/12/04
愛在黎明破曉時,2020/12/04
愛在日落巴黎時,2020/12/04
搖滾變色龍：大衛鮑伊,2020/12/04
女王特大號,2020/12/04
只有悲傷才是美麗的,2020/12/04
約會大作戰 赤黑新章：紅或白,2020/12/04
用甜酒漱口,2020/12/04
焦燥,2020/12/04
親愛的殺手,2020/12/04
DJ SNAKE - THE CONCERT IN CINEMA,2020/12/03
未來的我們,2020/11/27
他們的自由年代,2020/11/27
無間行者之生死潛行,2020/11/27
古魯家族：新石代,2020/11/27
說不出的告別,2020/11/27
追殺胖老爹,2020/11/27
鬼弒訊,2020/11/27
謎樣事件簿,2020/11/27
外星異種,2020/11/27
鹿兒流浪記,2020/11/27
緝毒風暴,2020/11/27
慾望摩天輪,2020/11/27
尋找小魔女Doremi,2020/11/27
十二夜2：回到第零天,2020/11/27
迷走廣州,2020/11/27
卡卡囌卡卡衝,2020/11/27
Miss,2020/11/23
盜墓同盟,2020/11/20
你是豬,2020/11/20
逃,2020/11/20
婊兄弟上路,2020/11/20
槍手養成班,2020/11/20
名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20
愛在末路之境,2020/11/20
惡童當街 經典重映,2020/11/20
消失的星期三,2020/11/20
讓我聽見你的聲音,2020/11/20
同學麥娜絲,2020/11/20
菜英文沒在怕,2020/11/13
異星佔領,2020/11/13
鬼才狂想曲,2020/11/13
弒膽遊戲,2020/11/13
換人殺砍砍,2020/11/13
祕密：夢想的力量,2020/11/13
我的媽媽開GAYBAR,2020/11/13
宅在瘟疫蔓延時,2020/11/13
指揮巨星亞尼克,2020/11/13
海邊的異邦人,2020/11/13
愛麗絲與夢幻島,2020/11/12
綠洲：數位經典版,2020/11/06
紙花,2020/11/06
逃亡的女人,2020/11/06
附身符,2020/11/06
藥命時空,2020/11/06
火線情深,2020/11/06
GIVEN~被贈與的未來 劇場版,2020/11/06
孤味 (長片版),2020/11/06
5x1,2020/11/06
夜山明,2020/11/06
女巫們,2020/11/05
亂鶯（新感線舞台劇）,2020/11/01
日本龐克五右衛門搖滾3 （新感線舞台劇）,2020/10/31
蒼之亂（新感線舞台劇）,2020/10/31
收屍人,2020/10/30
老公不是人,2020/10/30
幸運女神,2020/10/30
異端鳥,2020/10/30
聖荷西謀殺案,2020/10/30
狄更斯之塊肉餘生記,2020/10/30
入魔,2020/10/30
大法師：公開完整版,2020/10/30
高跟鞋 經典數位修復,2020/10/30
悄悄告訴她 經典數位修復,2020/10/30
玩美女人 經典數位修復,2020/10/30
壞教慾 經典數位修復,2020/10/30
破碎的擁抱 經典數位修復,2020/10/30
鬼滅之刃劇場版 無限列車篇,2020/10/30
感官世界,2020/10/30
飆速宅男,2020/10/30
舞台劇 佐賀偶像是傳奇,2020/10/30
紫蓮和城（新感線舞台劇）,2020/10/30
愛情是什麼,2020/10/30
DAU：退變,2020/10/25
驟雨,2020/10/25
現場·戰場·夢工場,2020/10/25
小武 4K 數位修復版,2020/10/23
獅子山上,2020/10/23
綁票追殺令,2020/10/23
地獄通話,2020/10/23
迷慾東京,2020/10/23
華氏11/9,2020/10/23
碧藍之海劇場版,2020/10/23
玉子愛情故事,2020/10/23
浮雲,2020/10/23
上樓梯的女人,2020/10/23
亂雲,2020/10/23
情迷意亂,2020/10/23
山之音,2020/10/23
流逝,2020/10/23
晚菊,2020/10/23
親愛的房客,2020/10/23
戀愛好好說,2020/10/23
一直游到海水變藍,2020/10/23
詭憶,2020/10/16
浴血劍客,2020/10/16
真情甲尬意,2020/10/16
奪命守門人,2020/10/16
阿比阿弟尋歌大冒險,2020/10/16
地下弒的秘密,2020/10/16
被告,2020/10/16
藥頭大媽,2020/10/16
人造紀元：走進人類世,2020/10/16
看不見的目擊者,2020/10/16
劇場版 高校艦隊,2020/10/16
幻愛,2020/10/15
無聲,2020/10/15
無價之保,2020/10/08
刑警沒有假期,2020/10/08
辛比的怪怪屋 劇場版：幽靈獵人 天空大進擊,2020/10/08
倒數反擊,2020/10/08
愛情列車長,2020/10/08
皮爾卡登：迷戀未來的人,2020/10/08
恐怖份子製造國度,2020/10/08
異星物語,2020/10/08
工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020/10/08
千年一問,2020/10/08
《少女與戰車 最終章》第1+2話,2020/10/07
一家之主,2020/10/07
英國國家美術館：高更特展（大師館藏系列）,2020/10/04
交響狂人,2020/09/30
解密達文西,2020/09/30
阿公當家,2020/09/30
特斯拉,2020/09/30
捉魂鏡,2020/09/30
遺落夢境,2020/09/30
森林特攻隊：大腳丫家族,2020/09/30
紫羅蘭永恆花園電影版,2020/09/30
麻雀放浪記2020,2020/09/30
刻在你心底的名字,2020/09/30
明晚空中見,2020/09/30
急先鋒,2020/09/30
情慾對決,2020/09/25
法蒂瑪的奇蹟,2020/09/25
叢林拳霸,2020/09/25
電影哆啦A夢：大雄的新恐龍,2020/09/25
太陽之家,2020/09/25
性之劇藥,2020/09/25
重啟咲良田前篇,2020/09/25
重啟咲良田後篇,2020/09/25
殺戮荒村,2020/09/25
合十,2020/09/20
微光下的藍色男孩,2020/09/19
海巡尖兵 數位修復版,2020/09/19
整容液,2020/09/18
名偵探奶奶,2020/09/18
搖擺艷夏,2020/09/18
不傻不愛,2020/09/18
皮諾丘的奇幻旅程,2020/09/18
重裝救援：全境獵殺,2020/09/18
寂寞調香師,2020/09/18
扒手,2020/09/18
驢子巴達薩,2020/09/18
武士蘭斯洛,2020/09/18
舞台 刀劍亂舞 悲傳 結目不如歸,2020/09/18
《少女與戰車 最終章》第２話,2020/09/18
啊，荒野 前篇,2020/09/18
啊，荒野 後篇,2020/09/18
鋼鐵女孩：最後戰役,2020/09/18
消失的情人節,2020/09/18
惡之畫,2020/09/18
麥路人,2020/09/17
夜訪羅浮宮：達文西特展（大師館藏系列）,2020/09/16
特務搞飛機,2020/09/11
蘿莉破壞王,2020/09/11
鬼爸爸,2020/09/11
訂製幸福滋味,2020/09/11
薇塔與吳爾芙,2020/09/11
顫役輪迴,2020/09/11
密弒直播,2020/09/11
蠟筆小新電影 激戰!塗鴉王國與差不多四勇者,2020/09/11
約會大作戰 赤黑新章：虛或實,2020/09/11
小偷演員,2020/09/11
黑色校規,2020/09/11
中央車站:數位修復版,2020/09/11
海霧,2020/09/11
怪物先生,2020/09/11
BREAK THE SILENCE: THE MOVIE,2020/09/10
上海異人娼館,2020/09/07
拋掉書本到街上去,2020/09/06
草迷宮,2020/09/06
田園死神,2020/09/06
寂寞喧嘩,2020/09/05
未來的四月：巴索里尼少年之詩,2020/09/05
星光王子 舞台Shiny Rose Stars,2020/09/05
再見箱舟,2020/09/05
本來面目,2020/09/05
城市飛行 數位修復版,2020/09/05
惡在基地蔓延時,2020/09/04
花木蘭(數位國語2D版),2020/09/04
德州電鋸殺人狂前傳：皮面人,2020/09/04
退休大贏家,2020/09/04
完美嬌妻養成班,2020/09/04
聖女貞德再出征,2020/09/04
穿過瘟疫的荒原,2020/09/04
放逐到詩的盡頭,2020/09/04
㊣麥肯齊金總理秘史♂,2020/09/04
水風景,2020/09/04
我是大哥大!!劇場版,2020/09/04
戀愛與謊言,2020/09/04
寺山修司：明日在何方,2020/09/04
裝幀人生,2020/09/04
馗降：粽邪2,2020/09/02
星光王子 舞台Rose Party on Stage 2019,2020/08/29
石碇的夏天 數位修復版,2020/08/29
BRING THE SOUL: THE MOVIE(SPECIAL EDITION),2020/08/28
一罐子的美好人生,2020/08/28
美麗佳人歐蘭朵 跨世紀重映,2020/08/28
紐約茶館,2020/08/28
飢俄人妻,2020/08/28
馬拉薩尼亞32號陰宅,2020/08/28
蘇州河,2020/08/28
TENET天能,2020/08/27
變種人,2020/08/27
我叫阿銘啦,2020/08/22
星光王子 舞台Over the Sunshine!,2020/08/22
看不見的證人,2020/08/21
聖雅各的天空,2020/08/21
初心,2020/08/21
下一站，托斯卡尼,2020/08/21
高盧英雄歷險記：魔法藥水,2020/08/21
冬天的故事 經典數位修復,2020/08/21
秋天的故事 經典數位修復,2020/08/21
最後的情書,2020/08/21
午夜0時的吻,2020/08/21
爆裂魔神少女,2020/08/21
可不可以，你也剛好喜歡我,2020/08/21
棕櫚泉不思議,2020/08/19
東京教父:4K數位修復版,2020/08/19
天橋不見了 數位修復版,2020/08/16
Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15
起毛球了 數位修復版,2020/08/15
夏天的故事 經典數位修復,2020/08/14
春天的故事 經典數位修復,2020/08/14
劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14
椿花散落,2020/08/14
逃出立法院,2020/08/14
我的兒子是死刑犯,2020/08/14
魔鬼對決,2020/08/12
天劫倒數,2020/08/12
全面啟動10周年紀念版,2020/08/12
皮行者,2020/08/12
巴亞拉魔幻冒險(英文版),2020/08/07
6號鬼病床,2020/08/07
隱藏的畫家,2020/08/07
陰眼,2020/08/07
家靈,2020/08/07
心靈咖啡館的驅魔師,2020/08/07
原本以為只是手機掉了2：被囚禁的殺人魔,2020/08/07
拉麵狂,2020/08/07
哈囉少女,2020/08/07
逆者,2020/08/07
追殺艾娃,2020/08/05
雲之彼端，約定的地方,2020/08/05
怪胎,2020/08/05
明信片,2020/08/01
雙面追緝,2020/07/31
北海小英雄,2020/07/31
失眠的北風吹來愛情,2020/07/31
愛回來的那7天,2020/07/31
守靈魘,2020/07/31
好萊塢殺人事件：曼森血案,2020/07/31
我們仍未知道那天所看見的花名 劇場版,2020/07/31
日間演奏會散場時,2020/07/31
屍人莊殺人事件,2020/07/31
派遣死神事件簿,2020/07/31
阿紫,2020/07/31
鋼鐵雨：深潛行動,2020/07/29
超危險駕駛,2020/07/29
燒肉粽（數位修復版）,2020/07/25
魔王的女兒,2020/07/24
淒厲人僧 前傳,2020/07/24
戀夏時光,2020/07/24
致命窺弒,2020/07/24
星之彩,2020/07/24
廢宅人生,2020/07/24
咒冥曲,2020/07/24
曼哈頓戀舞曲,2020/07/24
盧貝松之聖女貞德：數位修復版,2020/07/24
盧米埃：光與影的故事,2020/07/24
屍人診所,2020/07/24
小路與我的秘密驛站,2020/07/24
拂曉,2020/07/24
野雀之詩,2020/07/24
翻供,2020/07/22
危險的青春(數位修復版),2020/07/19
難忘的車站(數位修復版),2020/07/18
誰偷了班克西？,2020/07/17
海星,2020/07/17
藍色恐懼：4K數位修復版,2020/07/17
甜心大叔,2020/07/17
屍速列車：感染半島,2020/07/15
打噴嚏,2020/07/14
綠光 經典數位修復,2020/07/11
地獄新娘(數位修復版),2020/07/11
里斯本的故事 (數位修復版),2020/07/10
